timestamp,token,price,notional_usd,side,trigger_ts
2025-12-26T20:25:25.030Z,LAGGER,0.55,0.9999990000000001,,2025-12-26T20:24:14.976Z
2025-12-26T20:25:25.031Z,LAGGER,0.55,55.00000000000001,,2025-12-26T20:24:14.976Z
2025-12-26T20:25:26.029Z,LAGGER,0.55,5233.3105000000005,,2025-12-26T20:24:14.976Z
2025-12-26T20:25:27.029Z,LAGGER,0.56,2.8000000000000003,,2025-12-26T20:24:14.976Z
2025-12-26T20:25:34.031Z,LAGGER,0.56,2.6264000000000003,,2025-12-26T20:24:14.976Z
2025-12-26T20:25:42.047Z,LAGGER,0.57,19.99999926,,2025-12-26T20:24:14.976Z
2025-12-26T20:25:50.032Z,LAGGER,0.57,3.5399992499999993,,2025-12-26T20:24:14.976Z
2025-12-26T20:26:00.043Z,LAGGER,0.57,1.7199983699999999,,2025-12-26T20:24:14.976Z
2025-12-26T20:26:02.028Z,LAGGER,0.57,113.99999999999999,,2025-12-26T20:24:14.976Z
2025-12-26T20:26:03.031Z,LAGGER,0.57,0.99999831,,2025-12-26T20:24:14.976Z
2025-12-26T20:26:10.035Z,LAGGER,0.57,1.3899991499999997,,2025-12-26T20:24:14.976Z
2025-12-26T20:26:13.029Z,LAGGER,0.57,19.99999926,,2025-12-26T20:24:14.976Z
2025-12-26T20:26:16.029Z,LAGGER,0.56,38.7464,,2025-12-26T20:24:14.976Z
2025-12-26T20:26:17.052Z,LAGGER,0.55,1375.0,,2025-12-26T20:24:14.976Z
2025-12-26T20:26:19.033Z,LAGGER,0.56,26.521600000000003,,2025-12-26T20:24:14.976Z
2025-12-26T20:26:19.033Z,LAGGER,0.57,4.999998389999999,,2025-12-26T20:24:14.976Z
2025-12-26T20:26:23.029Z,LAGGER,0.56,224.00000000000003,,2025-12-26T20:24:14.976Z
2025-12-26T20:26:24.030Z,LAGGER,0.57,5.13,,2025-12-26T20:24:14.976Z
2025-12-26T20:26:33.032Z,LAGGER,0.56,10.40999904,,2025-12-26T20:24:14.976Z
2025-12-26T20:26:33.036Z,LAGGER,0.57,50.413199129999995,,2025-12-26T20:24:14.976Z
2025-12-26T20:26:33.042Z,LAGGER,0.57,26.26999926,,2025-12-26T20:24:14.976Z
2025-12-26T20:26:54.029Z,LAGGER,0.56,7.999999280000001,,2025-12-26T20:24:14.976Z
2025-12-26T20:26:57.029Z,LAGGER,0.55,11.0,,2025-12-26T20:24:14.976Z
2025-12-26T20:27:01.035Z,LAGGER,0.55,110.00000000000001,,2025-12-26T20:24:14.976Z
2025-12-26T20:27:02.028Z,LAGGER,0.54,1.2798,,2025-12-26T20:24:14.976Z
2025-12-26T20:27:07.033Z,LAGGER,0.55,5.846500000000001,,2025-12-26T20:24:14.976Z
2025-12-26T20:27:10.032Z,LAGGER,0.55,2.3980000000000006,,2025-12-26T20:24:14.976Z
