timestamp,token,price,notional_usd,side,trigger_ts
2025-12-26T15:40:40.034Z,LAGGER,0.54,96.12,BUY,2025-12-26T15:43:39.993Z
2025-12-26T15:40:43.034Z,LAGGER,0.54,6.426000000000001,BUY,2025-12-26T15:43:39.993Z
2025-12-26T15:40:46.032Z,LAGGER,0.51,12.3675,BUY,2025-12-26T15:43:39.993Z
2025-12-26T15:41:05.032Z,LAGGER,0.46,230.92000000000002,BUY,2025-12-26T15:43:39.993Z
2025-12-26T15:41:05.032Z,LAGGER,0.46,29.9644,BUY,2025-12-26T15:43:39.993Z
2025-12-26T15:41:11.029Z,LAGGER,0.46,83.72,BUY,2025-12-26T15:43:39.993Z
2025-12-26T15:41:21.029Z,LAGGER,0.46,11.5368,BUY,2025-12-26T15:43:39.993Z
2025-12-26T15:41:32.033Z,LAGGER,0.52,503.45919156,BUY,2025-12-26T15:43:39.993Z
2025-12-26T15:41:45.035Z,LAGGER,0.49,0.9999993499999998,BUY,2025-12-26T15:43:39.993Z
2025-12-26T15:41:49.032Z,LAGGER,0.48,4.32,BUY,2025-12-26T15:43:39.993Z
2025-12-26T15:41:50.028Z,LAGGER,0.48,20.0899992,BUY,2025-12-26T15:43:39.993Z
2025-12-26T15:41:55.028Z,LAGGER,0.49,12.3186,SELL,2025-12-26T15:43:39.993Z
2025-12-26T15:41:55.030Z,LAGGER,0.54,0.9999990000000001,BUY,2025-12-26T15:43:39.993Z
2025-12-26T15:41:58.029Z,LAGGER,0.49,0.9999993499999998,BUY,2025-12-26T15:43:39.993Z
2025-12-26T15:41:59.030Z,LAGGER,0.49,8.82,BUY,2025-12-26T15:43:39.993Z
2025-12-26T15:42:02.029Z,LAGGER,0.49,19.6,BUY,2025-12-26T15:43:39.993Z
2025-12-26T15:42:07.032Z,LAGGER,0.49,0.1862,BUY,2025-12-26T15:43:39.993Z
2025-12-26T15:42:08.032Z,LAGGER,0.5,12.59,BUY,2025-12-26T15:43:39.993Z
2025-12-26T15:42:10.032Z,LAGGER,0.49,10.9907,BUY,2025-12-26T15:43:39.993Z
2025-12-26T15:42:10.034Z,LAGGER,0.48,7.35,BUY,2025-12-26T15:43:39.993Z
2025-12-26T15:42:12.028Z,LAGGER,0.54,45.954,BUY,2025-12-26T15:43:39.993Z
2025-12-26T15:42:28.031Z,LAGGER,0.5,13.0,BUY,2025-12-26T15:43:39.993Z
2025-12-26T15:42:28.036Z,LAGGER,0.5,14.66,BUY,2025-12-26T15:43:39.993Z
2025-12-26T15:42:50.030Z,LAGGER,0.55,13.926000000000002,BUY,2025-12-26T15:43:39.993Z
2025-12-26T15:43:10.029Z,LAGGER,0.72,29.0736,SELL,2025-12-26T15:43:39.993Z
2025-12-26T15:43:13.029Z,LAGGER,0.74,8.2214,BUY,2025-12-26T15:43:39.993Z
2025-12-26T15:43:15.029Z,LAGGER,0.72,14.399999999999999,SELL,2025-12-26T15:43:39.993Z
2025-12-26T15:43:27.032Z,LAGGER,0.7,13.461,SELL,2025-12-26T15:43:39.993Z
2025-12-26T15:43:34.033Z,LAGGER,0.73,0.99999926,BUY,2025-12-26T15:43:39.993Z
2025-12-26T15:43:48.029Z,LAGGER,0.7,3.304,,2025-12-26T15:43:39.993Z
2025-12-26T15:44:45.035Z,LAGGER,0.64,8.96,,2025-12-26T15:43:39.993Z
2025-12-26T15:44:53.028Z,LAGGER,0.62,0.682,,2025-12-26T15:43:39.993Z
2025-12-26T15:45:06.028Z,LAGGER,0.62,0.42160000000000003,,2025-12-26T15:43:39.993Z
2025-12-26T15:45:09.030Z,LAGGER,0.67,5.29999815,,2025-12-26T15:43:39.993Z
2025-12-26T15:45:09.032Z,LAGGER,0.67,21.1452,,2025-12-26T15:43:39.993Z
2025-12-26T15:45:13.028Z,LAGGER,0.82,75.44,,2025-12-26T15:43:39.993Z
2025-12-26T15:45:15.031Z,LAGGER,0.78,3.705,,2025-12-26T15:43:39.993Z
2025-12-26T15:45:23.034Z,LAGGER,0.78,0.999999,,2025-12-26T15:43:39.993Z
2025-12-26T15:45:28.029Z,LAGGER,0.78,1.999998,,2025-12-26T15:43:39.993Z
2025-12-26T15:45:41.027Z,LAGGER,0.74,17.0274,,2025-12-26T15:43:39.993Z
2025-12-26T15:46:01.044Z,LAGGER,0.78,501.00999702,,2025-12-26T15:43:39.993Z
2025-12-26T15:46:04.035Z,LAGGER,0.75,21.87,,2025-12-26T15:43:39.993Z
2025-12-26T15:46:13.031Z,LAGGER,0.76,147.03619908,,2025-12-26T15:43:39.993Z
2025-12-26T15:46:15.037Z,LAGGER,0.74,119.1622,,2025-12-26T15:43:39.993Z
2025-12-26T15:46:20.034Z,LAGGER,0.73,551.7266999999999,,2025-12-26T15:43:39.993Z
2025-12-26T15:46:37.028Z,LAGGER,0.75,24.999999,,2025-12-26T15:43:39.993Z
