timestamp,token,price,notional_usd,side,trigger_ts
2025-12-26T21:22:38.030Z,LAGGER,0.51,16.4475,SELL,2025-12-26T21:23:26.088Z
2025-12-26T21:22:39.030Z,LAGGER,0.58,2.9,BUY,2025-12-26T21:23:26.088Z
2025-12-26T21:22:39.032Z,LAGGER,0.58,9.86,BUY,2025-12-26T21:23:26.088Z
2025-12-26T21:22:39.036Z,LAGGER,0.52,21.616400000000002,SELL,2025-12-26T21:23:26.088Z
2025-12-26T21:22:40.031Z,LAGGER,0.58,51.62,BUY,2025-12-26T21:23:26.088Z
2025-12-26T21:22:40.035Z,LAGGER,0.58,4.06,BUY,2025-12-26T21:23:26.088Z
2025-12-26T21:22:44.032Z,LAGGER,0.56,56.00000000000001,BUY,2025-12-26T21:23:26.088Z
2025-12-26T21:22:48.032Z,LAGGER,0.57,45.029999999999994,BUY,2025-12-26T21:23:26.088Z
2025-12-26T21:22:48.034Z,LAGGER,0.58,57.419999999999995,BUY,2025-12-26T21:23:26.088Z
2025-12-26T21:22:49.032Z,LAGGER,0.58,28.999999999999996,BUY,2025-12-26T21:23:26.088Z
2025-12-26T21:22:50.033Z,LAGGER,0.58,25.52,BUY,2025-12-26T21:23:26.088Z
2025-12-26T21:22:50.034Z,LAGGER,0.58,57.99999999999999,BUY,2025-12-26T21:23:26.088Z
2025-12-26T21:22:53.029Z,LAGGER,0.62,50.22,BUY,2025-12-26T21:23:26.088Z
2025-12-26T21:22:56.032Z,LAGGER,0.62,50.592,BUY,2025-12-26T21:23:26.088Z
2025-12-26T21:22:57.029Z,LAGGER,0.61,46.207499999999996,SELL,2025-12-26T21:23:26.088Z
2025-12-26T21:23:03.038Z,LAGGER,0.62,31.0,SELL,2025-12-26T21:23:26.088Z
2025-12-26T21:23:05.036Z,LAGGER,0.62,46.964999999999996,SELL,2025-12-26T21:23:26.088Z
2025-12-26T21:23:08.031Z,LAGGER,0.63,7.299999000000001,BUY,2025-12-26T21:23:26.088Z
2025-12-26T21:23:08.050Z,LAGGER,0.63,50.973299999999995,BUY,2025-12-26T21:23:26.088Z
2025-12-26T21:23:12.032Z,LAGGER,0.63,1.9970999999999999,SELL,2025-12-26T21:23:26.088Z
2025-12-26T21:23:14.035Z,LAGGER,0.64,1.1,BUY,2025-12-26T21:23:26.088Z
2025-12-26T21:23:14.041Z,LAGGER,0.64,1.51,BUY,2025-12-26T21:23:26.088Z
2025-12-26T21:23:14.045Z,LAGGER,0.65,24.482498300000003,BUY,2025-12-26T21:23:26.088Z
2025-12-26T21:23:19.033Z,LAGGER,0.63,1.7451,SELL,2025-12-26T21:23:26.088Z
2025-12-26T21:23:24.030Z,LAGGER,0.64,1.0,BUY,2025-12-26T21:23:26.088Z
2025-12-26T21:23:27.030Z,LAGGER,0.64,19.76,,2025-12-26T21:23:26.088Z
2025-12-26T21:23:29.030Z,LAGGER,0.64,9.9968,,2025-12-26T21:23:26.088Z
2025-12-26T21:23:30.034Z,LAGGER,0.64,522.0032,,2025-12-26T21:23:26.088Z
2025-12-26T21:23:33.032Z,LAGGER,0.64,567.0016,,2025-12-26T21:23:26.088Z
2025-12-26T21:23:34.030Z,LAGGER,0.64,321.54240000000004,,2025-12-26T21:23:26.088Z
2025-12-26T21:23:37.033Z,LAGGER,0.64,3.9808,,2025-12-26T21:23:26.088Z
2025-12-26T21:23:38.031Z,LAGGER,0.63,32.306400000000004,,2025-12-26T21:23:26.088Z
2025-12-26T21:23:49.039Z,LAGGER,0.63,50.4504,,2025-12-26T21:23:26.088Z
2025-12-26T21:23:53.030Z,LAGGER,0.64,50.0,,2025-12-26T21:23:26.088Z
2025-12-26T21:23:57.031Z,LAGGER,0.64,1.0,,2025-12-26T21:23:26.088Z
2025-12-26T21:23:58.031Z,LAGGER,0.63,64.3104,,2025-12-26T21:23:26.088Z
2025-12-26T21:24:01.029Z,LAGGER,0.63,38.4111,,2025-12-26T21:23:26.088Z
2025-12-26T21:24:10.031Z,LAGGER,0.63,0.9828,,2025-12-26T21:23:26.088Z
2025-12-26T21:24:38.029Z,LAGGER,0.63,6.93,,2025-12-26T21:23:26.088Z
2025-12-26T21:24:54.032Z,LAGGER,0.64,5.0,,2025-12-26T21:23:26.088Z
2025-12-26T21:24:55.028Z,LAGGER,0.64,7.04,,2025-12-26T21:23:26.088Z
2025-12-26T21:24:59.028Z,LAGGER,0.64,1.0,,2025-12-26T21:23:26.088Z
2025-12-26T21:25:26.035Z,LAGGER,0.64,2.0,,2025-12-26T21:23:26.088Z
2025-12-26T21:25:36.032Z,LAGGER,0.62,158.97420000000002,,2025-12-26T21:23:26.088Z
2025-12-26T21:25:41.031Z,LAGGER,0.64,9.6,,2025-12-26T21:23:26.088Z
2025-12-26T21:25:42.029Z,LAGGER,0.64,5.12,,2025-12-26T21:23:26.088Z
2025-12-26T21:25:46.029Z,LAGGER,0.64,7.73,,2025-12-26T21:23:26.088Z
2025-12-26T21:25:46.034Z,LAGGER,0.64,1.57,,2025-12-26T21:23:26.088Z
2025-12-26T21:25:51.034Z,LAGGER,0.63,1.9656,,2025-12-26T21:23:26.088Z
2025-12-26T21:25:53.033Z,LAGGER,0.63,21.993299999999998,,2025-12-26T21:23:26.088Z
2025-12-26T21:26:08.037Z,LAGGER,0.65,9.9999991,,2025-12-26T21:23:26.088Z
2025-12-26T21:26:09.028Z,LAGGER,0.65,2.9999983,,2025-12-26T21:23:26.088Z
2025-12-26T21:26:11.030Z,LAGGER,0.65,1.9999993000000003,,2025-12-26T21:23:26.088Z
2025-12-26T21:26:16.030Z,LAGGER,0.65,2.9999983,,2025-12-26T21:23:26.088Z
2025-12-26T21:26:18.031Z,LAGGER,0.65,20.99999915,,2025-12-26T21:23:26.088Z
2025-12-26T21:26:24.034Z,LAGGER,0.64,1.9647999999999999,,2025-12-26T21:23:26.088Z
