timestamp,token,price,notional_usd,side,trigger_ts
2025-12-26T16:55:18.029Z,LAGGER,0.92,9.200000000000001,BUY,2025-12-26T16:58:13.835Z
2025-12-26T16:55:21.031Z,LAGGER,0.89,1.3439,SELL,2025-12-26T16:58:13.835Z
2025-12-26T16:55:40.029Z,LAGGER,0.91,142.97920000000002,BUY,2025-12-26T16:58:13.835Z
2025-12-26T16:55:42.034Z,LAGGER,0.89,5.4468000000000005,SELL,2025-12-26T16:58:13.835Z
2025-12-26T16:55:45.036Z,LAGGER,0.89,5.7316,SELL,2025-12-26T16:58:13.835Z
2025-12-26T16:55:53.033Z,LAGGER,0.9,2.599992,BUY,2025-12-26T16:58:13.835Z
2025-12-26T16:55:54.040Z,LAGGER,0.9,15.399,BUY,2025-12-26T16:58:13.835Z
2025-12-26T16:55:59.026Z,LAGGER,0.91,153.98999707,BUY,2025-12-26T16:58:13.835Z
2025-12-26T16:56:10.030Z,LAGGER,0.91,19.99999001,BUY,2025-12-26T16:58:13.835Z
2025-12-26T16:56:13.030Z,LAGGER,0.9,7.8799986,BUY,2025-12-26T16:58:13.835Z
2025-12-26T16:56:17.032Z,LAGGER,0.9,35.7899985,BUY,2025-12-26T16:58:13.835Z
2025-12-26T16:56:28.035Z,LAGGER,0.91,420.40180000000004,BUY,2025-12-26T16:58:13.835Z
2025-12-26T16:56:41.033Z,LAGGER,0.8,143.568,SELL,2025-12-26T16:58:13.835Z
2025-12-26T16:56:44.031Z,LAGGER,0.93,1.14999801,BUY,2025-12-26T16:58:13.835Z
2025-12-26T16:56:45.031Z,LAGGER,0.92,28.439998640000002,BUY,2025-12-26T16:58:13.835Z
2025-12-26T16:56:46.033Z,LAGGER,0.92,0.9999986,BUY,2025-12-26T16:58:13.835Z
2025-12-26T16:56:56.031Z,LAGGER,0.92,160.5768,BUY,2025-12-26T16:58:13.835Z
2025-12-26T16:57:04.032Z,LAGGER,0.81,4.99999716,BUY,2025-12-26T16:58:13.835Z
2025-12-26T16:57:11.030Z,LAGGER,0.81,3.0942000000000003,BUY,2025-12-26T16:58:13.835Z
2025-12-26T16:57:13.028Z,LAGGER,0.81,8.051400000000001,SELL,2025-12-26T16:58:13.835Z
2025-12-26T16:57:15.029Z,LAGGER,0.94,4.99998502,BUY,2025-12-26T16:58:13.835Z
2025-12-26T16:57:29.031Z,LAGGER,0.94,60.29989831999999,BUY,2025-12-26T16:58:13.835Z
2025-12-26T16:57:30.038Z,LAGGER,0.94,1.2599985599999999,BUY,2025-12-26T16:58:13.835Z
2025-12-26T16:57:52.037Z,LAGGER,0.96,47.24571264,BUY,2025-12-26T16:58:13.835Z
2025-12-26T16:57:54.034Z,LAGGER,0.98,53.85999836,BUY,2025-12-26T16:58:13.835Z
2025-12-26T16:58:11.032Z,LAGGER,0.97,24.01999845,BUY,2025-12-26T16:58:13.835Z
2025-12-26T16:58:14.026Z,LAGGER,0.97,0.9999982199999999,,2025-12-26T16:58:13.835Z
2025-12-26T16:58:16.028Z,LAGGER,0.97,40.9999988,,2025-12-26T16:58:13.835Z
2025-12-26T16:58:21.028Z,LAGGER,0.95,38.0,,2025-12-26T16:58:13.835Z
2025-12-26T16:58:25.028Z,LAGGER,0.95,237.5,,2025-12-26T16:58:13.835Z
2025-12-26T16:58:27.032Z,LAGGER,0.95,6.5455,,2025-12-26T16:58:13.835Z
2025-12-26T16:58:28.030Z,LAGGER,0.95,269.933,,2025-12-26T16:58:13.835Z
2025-12-26T16:58:36.032Z,LAGGER,0.97,19.99999835,,2025-12-26T16:58:13.835Z
2025-12-26T16:58:37.032Z,LAGGER,0.97,160.3119,,2025-12-26T16:58:13.835Z
2025-12-26T16:58:43.031Z,LAGGER,0.99,237.78149868,,2025-12-26T16:58:13.835Z
2025-12-26T16:58:52.029Z,LAGGER,0.99,0.999999,,2025-12-26T16:58:13.835Z
2025-12-26T16:59:07.029Z,LAGGER,0.99,0.999999,,2025-12-26T16:58:13.835Z
2025-12-26T16:59:11.028Z,LAGGER,0.92,9.200000000000001,,2025-12-26T16:58:13.835Z
2025-12-26T16:59:25.035Z,LAGGER,0.99,34.939998720000006,,2025-12-26T16:58:13.835Z
2025-12-26T16:59:56.033Z,LAGGER,0.99,99.99999899999999,,2025-12-26T16:58:13.835Z
2025-12-26T17:00:07.032Z,LAGGER,0.9,67.995,,2025-12-26T16:58:13.835Z
2025-12-26T17:00:12.032Z,LAGGER,0.99,400.49999847,,2025-12-26T16:58:13.835Z
2025-12-26T17:01:12.037Z,LAGGER,0.98,14.7,,2025-12-26T16:58:13.835Z
