timestamp,token,price,notional_usd,side,trigger_ts
2025-12-26T16:46:02.029Z,LAGGER,0.82,99.99999711999999,BUY,2025-12-26T16:48:52.119Z
2025-12-26T16:46:04.030Z,LAGGER,0.82,24.999996,BUY,2025-12-26T16:48:52.119Z
2025-12-26T16:46:09.034Z,LAGGER,0.81,0.9999960300000001,BUY,2025-12-26T16:48:52.119Z
2025-12-26T16:46:13.032Z,LAGGER,0.82,100.10599606,BUY,2025-12-26T16:48:52.119Z
2025-12-26T16:46:15.031Z,LAGGER,0.81,12.909997080000002,BUY,2025-12-26T16:48:52.119Z
2025-12-26T16:47:32.033Z,LAGGER,0.69,6.99999825,BUY,2025-12-26T16:48:52.119Z
2025-12-26T16:47:40.030Z,LAGGER,0.69,8.999999129999999,BUY,2025-12-26T16:48:52.119Z
2025-12-26T16:47:52.030Z,LAGGER,0.05,6.104,SELL,2025-12-26T16:48:52.119Z
2025-12-26T16:47:58.034Z,LAGGER,0.65,812.5,BUY,2025-12-26T16:48:52.119Z
2025-12-26T16:48:04.038Z,LAGGER,0.64,9.6,BUY,2025-12-26T16:48:52.119Z
2025-12-26T16:48:12.030Z,LAGGER,0.76,4.9999982,BUY,2025-12-26T16:48:52.119Z
2025-12-26T16:48:21.034Z,LAGGER,0.75,52.5,BUY,2025-12-26T16:48:52.119Z
2025-12-26T16:48:33.029Z,LAGGER,0.71,9.99999926,BUY,2025-12-26T16:48:52.119Z
2025-12-26T16:48:42.032Z,LAGGER,0.71,0.99999879,BUY,2025-12-26T16:48:52.119Z
2025-12-26T16:49:25.030Z,LAGGER,0.71,1.02999913,,2025-12-26T16:48:52.119Z
2025-12-26T16:49:58.034Z,LAGGER,0.67,662.6351992,,2025-12-26T16:48:52.119Z
2025-12-26T16:50:06.031Z,LAGGER,0.67,66.38319800000001,,2025-12-26T16:48:52.119Z
2025-12-26T16:50:40.029Z,LAGGER,0.66,0.9999990000000001,,2025-12-26T16:48:52.119Z
2025-12-26T16:50:45.033Z,LAGGER,0.67,99.23479813,,2025-12-26T16:48:52.119Z
2025-12-26T16:50:52.030Z,LAGGER,0.06,0.1176,,2025-12-26T16:48:52.119Z
2025-12-26T16:50:54.032Z,LAGGER,0.67,0.9999991200000001,,2025-12-26T16:48:52.119Z
2025-12-26T16:51:03.031Z,LAGGER,0.67,1.9999982400000003,,2025-12-26T16:48:52.119Z
2025-12-26T16:51:47.039Z,LAGGER,0.66,100.31309904,,2025-12-26T16:48:52.119Z
2025-12-26T16:51:50.032Z,LAGGER,0.66,39.999998940000005,,2025-12-26T16:48:52.119Z
