timestamp,token,price,notional_usd,side,trigger_ts
2025-12-26T16:52:24.030Z,LAGGER,0.66,4.62,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:52:38.030Z,LAGGER,0.55,5.390000000000001,SELL,2025-12-26T16:55:12.853Z
2025-12-26T16:52:38.032Z,LAGGER,0.66,19.99999914,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:52:48.034Z,LAGGER,0.65,3.9999992499999997,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:52:49.028Z,LAGGER,0.65,650.0,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:52:50.031Z,LAGGER,0.65,271.635,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:52:51.030Z,LAGGER,0.7,147.0,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:52:52.033Z,LAGGER,0.7,9.856,SELL,2025-12-26T16:55:12.853Z
2025-12-26T16:53:04.030Z,LAGGER,0.71,2.4423999999999997,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:53:05.035Z,LAGGER,0.81,45.1899,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:53:11.029Z,LAGGER,0.84,25.379998559999997,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:53:14.027Z,LAGGER,0.84,840.0,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:53:27.028Z,LAGGER,0.81,17.0424,SELL,2025-12-26T16:55:12.853Z
2025-12-26T16:53:29.049Z,LAGGER,0.84,104.81999892,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:53:30.055Z,LAGGER,0.84,304.75999848,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:53:31.030Z,LAGGER,0.84,21.0,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:53:32.035Z,LAGGER,0.82,1.5743999999999998,SELL,2025-12-26T16:55:12.853Z
2025-12-26T16:53:33.029Z,LAGGER,0.84,2.99999868,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:53:35.028Z,LAGGER,0.83,17.463199999999997,SELL,2025-12-26T16:55:12.853Z
2025-12-26T16:53:37.035Z,LAGGER,0.84,50.4,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:53:37.039Z,LAGGER,0.84,4.999998359999999,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:53:40.030Z,LAGGER,0.84,9.999998399999999,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:53:50.028Z,LAGGER,0.82,1.6727999999999998,SELL,2025-12-26T16:55:12.853Z
2025-12-26T16:53:50.030Z,LAGGER,0.84,143.99999880000001,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:53:52.028Z,LAGGER,0.84,5.99999904,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:53:58.032Z,LAGGER,0.84,1010.058,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:54:04.040Z,LAGGER,0.84,4.2756,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:54:05.030Z,LAGGER,0.84,2.999997,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:54:07.030Z,LAGGER,0.8,877.392,SELL,2025-12-26T16:55:12.853Z
2025-12-26T16:54:09.028Z,LAGGER,0.81,5.184000000000001,SELL,2025-12-26T16:55:12.853Z
2025-12-26T16:54:14.033Z,LAGGER,0.8,195.264,SELL,2025-12-26T16:55:12.853Z
2025-12-26T16:54:15.032Z,LAGGER,0.83,4.99999802,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:54:21.031Z,LAGGER,0.8,27.144000000000002,SELL,2025-12-26T16:55:12.853Z
2025-12-26T16:54:23.033Z,LAGGER,0.8,145.448,SELL,2025-12-26T16:55:12.853Z
2025-12-26T16:54:25.028Z,LAGGER,0.8,68.0,SELL,2025-12-26T16:55:12.853Z
2025-12-26T16:54:31.029Z,LAGGER,0.81,4.99999878,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:54:32.028Z,LAGGER,0.81,117.30420000000001,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:54:34.030Z,LAGGER,0.85,100.14999879999999,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:54:35.029Z,LAGGER,0.85,570.26999885,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:54:35.033Z,LAGGER,0.84,3.1668,SELL,2025-12-26T16:55:12.853Z
2025-12-26T16:54:39.028Z,LAGGER,0.84,8.4,SELL,2025-12-26T16:55:12.853Z
2025-12-26T16:54:42.031Z,LAGGER,0.85,139.808,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:54:46.031Z,LAGGER,0.85,12.499998849999999,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:54:46.042Z,LAGGER,0.84,63.839999999999996,SELL,2025-12-26T16:55:12.853Z
2025-12-26T16:54:47.031Z,LAGGER,0.85,14.3735,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:54:49.031Z,LAGGER,0.85,1335.724,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:54:49.033Z,LAGGER,0.85,395.352,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:54:52.030Z,LAGGER,0.85,3642.641,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:54:55.029Z,LAGGER,0.86,18.1976,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:55:02.034Z,LAGGER,0.87,1790.6601,BUY,2025-12-26T16:55:12.853Z
2025-12-26T16:55:13.033Z,LAGGER,0.92,35.999991,,2025-12-26T16:55:12.853Z
2025-12-26T16:55:18.029Z,LAGGER,0.92,9.200000000000001,,2025-12-26T16:55:12.853Z
2025-12-26T16:55:21.031Z,LAGGER,0.89,1.3439,,2025-12-26T16:55:12.853Z
2025-12-26T16:55:40.029Z,LAGGER,0.91,142.97920000000002,,2025-12-26T16:55:12.853Z
2025-12-26T16:55:42.034Z,LAGGER,0.89,5.4468000000000005,,2025-12-26T16:55:12.853Z
2025-12-26T16:55:45.036Z,LAGGER,0.89,5.7316,,2025-12-26T16:55:12.853Z
2025-12-26T16:55:53.033Z,LAGGER,0.9,2.599992,,2025-12-26T16:55:12.853Z
2025-12-26T16:55:54.040Z,LAGGER,0.9,15.399,,2025-12-26T16:55:12.853Z
2025-12-26T16:55:59.026Z,LAGGER,0.91,153.98999707,,2025-12-26T16:55:12.853Z
2025-12-26T16:56:10.030Z,LAGGER,0.91,19.99999001,,2025-12-26T16:55:12.853Z
2025-12-26T16:56:13.030Z,LAGGER,0.9,7.8799986,,2025-12-26T16:55:12.853Z
2025-12-26T16:56:17.032Z,LAGGER,0.9,35.7899985,,2025-12-26T16:55:12.853Z
2025-12-26T16:56:28.035Z,LAGGER,0.91,420.40180000000004,,2025-12-26T16:55:12.853Z
2025-12-26T16:56:41.033Z,LAGGER,0.8,143.568,,2025-12-26T16:55:12.853Z
2025-12-26T16:56:44.031Z,LAGGER,0.93,1.14999801,,2025-12-26T16:55:12.853Z
2025-12-26T16:56:45.031Z,LAGGER,0.92,28.439998640000002,,2025-12-26T16:55:12.853Z
2025-12-26T16:56:46.033Z,LAGGER,0.92,0.9999986,,2025-12-26T16:55:12.853Z
2025-12-26T16:56:56.031Z,LAGGER,0.92,160.5768,,2025-12-26T16:55:12.853Z
2025-12-26T16:57:04.032Z,LAGGER,0.81,4.99999716,,2025-12-26T16:55:12.853Z
2025-12-26T16:57:11.030Z,LAGGER,0.81,3.0942000000000003,,2025-12-26T16:55:12.853Z
2025-12-26T16:57:13.028Z,LAGGER,0.81,8.051400000000001,,2025-12-26T16:55:12.853Z
2025-12-26T16:57:15.029Z,LAGGER,0.94,4.99998502,,2025-12-26T16:55:12.853Z
2025-12-26T16:57:29.031Z,LAGGER,0.94,60.29989831999999,,2025-12-26T16:55:12.853Z
2025-12-26T16:57:30.038Z,LAGGER,0.94,1.2599985599999999,,2025-12-26T16:55:12.853Z
2025-12-26T16:57:52.037Z,LAGGER,0.96,47.24571264,,2025-12-26T16:55:12.853Z
2025-12-26T16:57:54.034Z,LAGGER,0.98,53.85999836,,2025-12-26T16:55:12.853Z
2025-12-26T16:58:11.032Z,LAGGER,0.97,24.01999845,,2025-12-26T16:55:12.853Z
