timestamp,token,price,notional_usd,side,trigger_ts
2025-12-26T12:52:47.031Z,LEADER,0.49,3.07999937,BUY,2025-12-26T12:53:20.943Z
2025-12-26T12:53:20.041Z,LEADER,0.52,2.6,BUY,2025-12-26T12:53:20.943Z
2025-12-26T12:52:28.029Z,LAGGER,0.82,205.0,BUY,2025-12-26T12:53:20.943Z
2025-12-26T12:52:28.031Z,LAGGER,0.82,181.58899999999997,BUY,2025-12-26T12:53:20.943Z
2025-12-26T12:53:18.030Z,LAGGER,0.83,5.9345,BUY,2025-12-26T12:53:20.943Z
2025-12-26T12:53:20.037Z,LAGGER,0.83,29.3405,BUY,2025-12-26T12:53:20.943Z
2025-12-26T12:53:21.030Z,LEADER,0.6,8.219999999999999,,2025-12-26T12:53:20.943Z
2025-12-26T12:53:21.032Z,LEADER,0.6,7.5,,2025-12-26T12:53:20.943Z
2025-12-26T12:53:21.035Z,LAGGER,0.88,8.8,,2025-12-26T12:53:20.943Z
2025-12-26T12:53:23.028Z,LEADER,0.6,24.0,,2025-12-26T12:53:20.943Z
2025-12-26T12:53:24.030Z,LEADER,0.59,136.88,,2025-12-26T12:53:20.943Z
2025-12-26T12:53:25.029Z,LEADER,0.6,331.08,,2025-12-26T12:53:20.943Z
2025-12-26T12:53:29.032Z,LAGGER,0.9,1.3799970000000001,,2025-12-26T12:53:20.943Z
2025-12-26T12:53:36.045Z,LEADER,0.78,199.63062912,,2025-12-26T12:53:20.943Z
2025-12-26T12:53:43.027Z,LAGGER,0.9,88.61399999999999,,2025-12-26T12:53:20.943Z
2025-12-26T12:53:45.029Z,LEADER,0.77,1.0999989,,2025-12-26T12:53:20.943Z
2025-12-26T12:53:48.029Z,LAGGER,0.92,27.6,,2025-12-26T12:53:20.943Z
2025-12-26T12:53:58.028Z,LEADER,0.74,182.78,,2025-12-26T12:53:20.943Z
